Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;gen/exp;PP;Cond;Temp min;Temp min;Temp med
20/05/2017;5;2017;19.347;14.527;16.544;12.438;11.123;10.1555;0.642890371;4.548;Cloudy;15;24;19.5
21/05/2017;5;2017;13.741;-5.606;14.668;7.873;-4.565;9.7165;0.572956844;4.166;Cloudy;14;25;19.5
22/05/2017;5;2017;15.595;1.854;17.702;11.56;3.687;14.4095;0.741263225;4.178;Cloudy;13;26;19.5
23/05/2017;5;2017;19.809;4.214;18.238;17.259;5.699;15.427;0.871270635;3.288;Cloudy;13;26;19.5
24/05/2017;5;2017;16.667;-3.142;18.552;13.595;-3.664;15.33;0.815683686;4.571;Cloudy;13;26;19.5
25/05/2017;5;2017;20.437;3.77;20.4325;17.065;3.47;16.344;0.835005138;3.53;Cloudy;12;25;18.5
26/05/2017;5;2017;20.428;-0.009;19.993;15.623;-1.442;14.453;0.76478363;3.293;Cloudy;12;25;18.5
27/05/2017;5;2017;19.558;-0.87;17.849;13.283;-2.34;11.602;0.679159423;3.814;Cloudy;9;24;16.5
28/05/2017;5;2017;16.14;-3.418;18.298;9.921;-3.362;12.5945;0.614684015;3.955;Cloudy;9;25;17
29/05/2017;5;2017;20.456;4.316;19.8635;15.268;5.347;14.5235;0.746382479;3.309;Cloudy;11;26;18.5
30/05/2017;5;2017;19.271;-1.185;15.7985;13.779;-1.489;11.52;0.715012194;3.768;Cloudy;11;24;17.5
31/05/2017;5;2017;12.326;-6.945;16.4975;9.261;-4.518;12.1105;0.751338634;3.418;Cloudy;10;22;16
01/06/2017;6;2017;20.669;8.343;20.495;14.96;5.699;15.21;0.72378925;3.33;Cloudy;5;21;13
02/06/2017;6;2017;20.321;-0.348;19.8755;15.46;0.5;14.8455;0.760789331;3.305;Cloudy;8;22;15
03/06/2017;6;2017;19.43;-0.891;19.598;14.231;-1.229;14.223;0.732424086;3.511;Cloudy;6;22;14
04/06/2017;6;2017;19.766;0.336;19.832;14.215;-0.016;14.562;0.719164221;3.561;Cloudy;7;23;15
05/06/2017;6;2017;19.898;0.132;19.4795;14.909;0.694;14.698;0.749271284;3.249;Cloudy;7;23;15
06/06/2017;6;2017;19.061;-0.837;19.78;14.487;-0.422;15.0545;0.760033576;3.575;Cloudy;8;23;15.5
07/06/2017;6;2017;20.499;1.438;20.206;15.622;1.135;15.2925;0.762085955;3.349;Cloudy;6;20;13
08/06/2017;6;2017;19.913;-0.586;18.574;14.963;-0.659;13.592;0.751418671;3.254;Cloudy;7;21;14
09/06/2017;6;2017;17.235;-2.678;16.021;12.221;-2.742;10.6675;0.70908036;4.645;Cloudy;7;23;15
10/06/2017;6;2017;14.807;-2.428;10.6875;9.114;-3.107;5.598;0.615519687;4.266;Cloudy;14;22;18
11/06/2017;6;2017;6.568;-8.239;10.863;2.082;-7.032;6.48;0.316991474;2.287;Showers;15;19;17
12/06/2017;6;2017;15.158;8.59;9.837;10.878;8.796;5.918;0.71764085;4.452;Cloudy;12;22;17
13/06/2017;6;2017;4.516;-10.642;6.639;0.958;-9.92;2.652;0.212134632;1.193;Showers;13;18;15.5
14/06/2017;6;2017;8.762;4.246;11.262;4.346;3.388;6.9045;0.496005478;3.639;Cloudy;15;20;17.5
15/06/2017;6;2017;13.762;5;13.4475;9.463;5.117;8.901;0.687618079;4.316;Cloudy;13;23;18
16/06/2017;6;2017;13.133;-0.629;13.6285;8.339;-1.124;8.6555;0.634965354;4.475;Cloudy;12;24;18
17/06/2017;6;2017;14.124;0.991;16.1835;8.972;0.633;10.1935;0.635230813;3.564;Cloudy;15;23;19
18/06/2017;6;2017;18.243;4.119;16.947;11.415;2.443;11.227;0.625719454;3.851;Cloudy;11;23;17
19/06/2017;6;2017;15.651;-2.592;14.2055;11.039;-0.376;9.477;0.705322344;3.198;Cloudy;12;22;17
20/06/2017;6;2017;12.76;-2.891;15.7525;7.915;-3.124;10.8025;0.620297806;4.188;Cloudy;14;21;17.5
21/06/2017;6;2017;18.745;5.985;17.802;13.69;5.775;12.9785;0.730328087;3.547;Cloudy;10;22;16
22/06/2017;6;2017;16.859;-1.886;18.0975;12.267;-1.423;13.245;0.727623228;3.443;Cloudy;11;22;16.5
23/06/2017;6;2017;19.336;2.477;18.7025;14.223;1.956;13.5505;0.735570956;3.186;Cloudy;7;23;15
24/06/2017;6;2017;18.069;-1.267;18.257;12.878;-1.345;13.0115;0.71271238;3.156;Cloudy;7;24;15.5
25/06/2017;6;2017;18.445;0.376;18.6635;13.145;0.267;13.5435;0.712659257;3.464;Cloudy;8;24;16
26/06/2017;6;2017;18.882;0.437;15.488;13.942;0.797;10.4475;0.738375172;3.144;Cloudy;9;24;16.5
27/06/2017;6;2017;12.094;-6.788;15.1255;6.953;-6.989;9.816;0.57491318;3.579;Cloudy;9;21;15
28/06/2017;6;2017;18.157;6.063;17.7985;12.679;5.726;12.62;0.698298177;3.576;Cloudy;10;24;17
29/06/2017;6;2017;17.44;-0.717;17.614;12.561;-0.118;12.9035;0.720240826;3.026;Cloudy;10;24;17
30/06/2017;6;2017;17.788;0.348;18.9755;13.246;0.685;12.61;0.744659321;4.156;Cloudy;15;22;18.5
01/07/2017;7;2017;20.163;2.375;20.0635;11.974;-1.272;13.2505;0.593860041;3.304;Cloudy;6;19;12.5
02/07/2017;7;2017;19.964;-0.199;19.4845;14.527;2.553;14.2815;0.727659788;3.253;Cloudy;4;21;12.5
03/07/2017;7;2017;19.005;-0.959;18.6775;14.036;-0.491;13.9485;0.738542489;3.267;Cloudy;5;22;13.5
04/07/2017;7;2017;18.35;-0.655;18.6515;13.861;-0.175;14.0885;0.755367847;3.107;Cloudy;12;25;18.5
05/07/2017;7;2017;18.953;0.603;19.3565;14.316;0.455;14.563;0.755342162;3.18;Cloudy;7;26;16.5
06/07/2017;7;2017;19.76;0.807;11.8295;14.81;0.494;7.6365;0.749493927;3.26;Cloudy;11;23;17
07/07/2017;7;2017;3.899;-15.861;12.208;0.463;-14.347;7.872;0.118748397;1.015;Showers;10;15;12.5
08/07/2017;7;2017;20.517;16.618;19.3035;15.281;14.818;13.866;0.744796998;3.309;Cloudy;8;21;14.5
09/07/2017;7;2017;18.09;-2.427;16.1375;12.451;-2.83;11.054;0.688280818;4.178;Cloudy;6;21;13.5
10/07/2017;7;2017;14.185;-3.905;16.6345;9.657;-2.794;13.8525;0.680789566;4.571;Cloudy;9;20;14.5
11/07/2017;7;2017;19.084;4.899;19.2125;18.048;8.391;15.9505;0.945713687;2.463;Cloudy;12;22;17
12/07/2017;7;2017;19.341;0.257;19.357;13.853;-4.195;14.0145;0.716250452;3.281;Cloudy;7;20;13.5
13/07/2017;7;2017;19.373;0.032;19.1555;14.176;0.323;14.202;0.731740051;3.822;Cloudy;7;21;14
14/07/2017;7;2017;18.938;-0.435;19.2695;14.228;0.052;14.0495;0.751293695;3.278;Cloudy;5;22;13.5
15/07/2017;7;2017;19.601;0.663;18.2815;13.871;-0.357;12.161;0.707667976;3.36;Cloudy;6;24;15
16/07/2017;7;2017;16.962;-2.639;17.7005;10.451;-3.42;11.877;0.616141964;4.095;Cloudy;13;22;17.5
17/07/2017;7;2017;18.439;1.477;17.911;13.303;2.852;13.0805;0.721459949;4.023;Cloudy;8;23;15.5
18/07/2017;7;2017;17.383;-1.056;19.8685;12.858;-0.445;15.232;0.739688201;3.908;Cloudy;13;26;19.5
19/07/2017;7;2017;22.354;4.971;22.1895;17.606;4.748;17.3885;0.787599535;3.564;Cloudy;14;19;16.5
20/07/2017;7;2017;22.025;-0.329;22.2475;17.171;-0.435;17.2885;0.779614075;3.499;Cloudy;8;21;14.5
21/07/2017;7;2017;22.47;0.445;22.091;17.406;0.235;16.7795;0.774632844;3.575;Cloudy;4;21;12.5
22/07/2017;7;2017;21.712;-0.758;21.8315;16.153;-1.253;16.3275;0.74396647;3.467;Cloudy;3;21;12
23/07/2017;7;2017;21.951;0.239;21.9955;16.502;0.349;16.719;0.751765295;3.491;Cloudy;5;23;14
24/07/2017;7;2017;22.04;0.089;22.263;16.936;0.434;17.12;0.768421053;3.5;Cloudy;3;25;14
25/07/2017;7;2017;22.486;0.446;22.3545;17.304;0.368;16.988;0.769545495;3.551;Cloudy;3;23;13
26/07/2017;7;2017;22.223;-0.263;22.212;16.672;-0.632;16.606;0.750213743;3.524;Cloudy;4;25;14.5
27/07/2017;7;2017;22.201;-0.022;21.7055;16.54;-0.132;16.2555;0.745011486;3.481;Cloudy;3;23;13
28/07/2017;7;2017;21.21;-0.991;21.97;15.971;-0.569;15.649;0.752993871;3.801;Cloudy;14;25;19.5
29/07/2017;7;2017;22.73;1.52;22.7455;15.327;-0.644;16.0015;0.674307083;3.533;Cloudy;4;24;14
30/07/2017;7;2017;22.761;0.031;21.614;16.676;1.349;16.234;0.732656737;3.533;Cloudy;3;24;13.5
31/07/2017;7;2017;20.467;-2.294;22.092;15.792;-0.884;17.0575;0.771583525;3.428;Cloudy;7;25;16
01/08/2017;8;2017;23.717;3.25;23.368;18.323;2.531;17.823;0.7725682;3.659;Cloudy;7;24;15.5
